,age,articleNumber,batch,bias-question,country,gender,language,source,politics,url
1956,40,351.0,1.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
1957,36,367.0,1.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/dc-truckers-convoy-loop-beltway-politicians-stories
1958,29,328.0,1.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/politics/trevor-reed-biden-texas/index.html
1959,75,214.0,1.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/health-60648869
1960,30,433.0,1.0,is-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
1961,35,309.0,1.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60597186
1962,65,103.0,1.0,is-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/trial-capitol-riot-conviction-washington-guy-reffitt
1963,69,471.0,1.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-middle-east-60660310
1964,63,416.0,1.0,is-not-biased,United States,Female,English,CNN,Independent,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
1965,31,5.0,1.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/politics/trevor-reed-biden-texas/index.html
1966,35,305.0,1.0,is-not-biased,United States,Female,English,FOX,Independent,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
1967,44,135.0,1.0,is-not-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60666251
1968,62,289.0,1.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/joplin-missouri-police-officers-shot/index.html
1969,35,90.0,1.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
1970,67,32.0,1.0,is-not-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/uk-60642926
1971,20,27.0,1.0,is-not-biased,United Kingdom,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/entertainment-arts-60562041
1972,25,323.0,1.0,is-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html
1973,36,105.0,1.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60666251
1974,35,336.0,1.0,is-biased,United States,Male,English,BBC,Conservative,https://www.bbc.co.uk/news/av/10462520
1975,34,158.0,1.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/sherri-papini-detention-hearing/index.html
1976,48,227.0,1.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html
1977,28,289.0,1.0,is-not-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/08/us/joplin-missouri-police-officers-shot/index.html
1978,30,78.0,1.0,is-not-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-middle-east-60660310
1979,28,308.0,1.0,is-not-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
1980,21,54.0,1.0,is-not-biased,Philippines,Female,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60655723
1981,36,493.0,1.0,is-not-biased,South Africa,Female,English,FOX,Independent,https://www.foxnews.com/us/snow-cold-weather-forecast-us
1982,37,402.0,1.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/philadelphia-record-homicides-chicago-murders-2022
1983,62,34.0,1.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
1984,30,281.0,1.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/nyc-career-criminal-slashes-man-after-freed-prior-attack
1985,50,31.0,1.0,is-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
1986,34,408.0,1.0,is-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60635930
1987,36,495.0,1.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
1988,32,214.0,1.0,is-biased,United States,Male,English,BBC,Other,https://www.bbc.co.uk/news/health-60648869
1989,35,236.0,1.0,is-not-biased,Botswana,Male,Portuguese,FOX,Conservative,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
1990,40,124.0,1.0,is-not-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
1991,39,342.0,1.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/sherri-papini-california-kidnapping-bail
1992,37,95.0,1.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
1993,37,398.0,1.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
1994,33,493.0,1.0,is-not-biased,Algeria,Male,English,FOX,Independent,https://www.foxnews.com/us/snow-cold-weather-forecast-us
1995,42,484.0,1.0,is-not-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
1996,27,53.0,1.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/sherri-papini-california-kidnapping-bail
1997,25,325.0,1.0,is-biased,Australia,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60670105
1998,36,457.0,1.0,is-not-biased,South Africa,Female,English,BBC,Other,https://www.bbc.co.uk/news/world-europe-60637841
1999,49,468.0,1.0,is-not-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60656553
2000,63,438.0,1.0,is-not-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/08/us/joplin-missouri-police-officers-shot/index.html
2001,29,294.0,1.0,is-not-biased,United States,Female,English,BBC,Other,https://www.bbc.co.uk/news/world-us-canada-60655723
2002,25,314.0,1.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/university-north-texas-activists-disrupt-conservative-meeting
2003,36,110.0,1.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/sherri-papini-detention-hearing/index.html
2004,48,222.0,1.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/philadelphia-record-homicides-chicago-murders-2022
2005,28,29.0,1.0,is-not-biased,Brazil,Male,Portuguese,CNN,Conservative,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
2006,36,93.0,1.0,is-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/san-francisco-officer-terrance-stangel-verdict-dacari-spiers-boudin
2007,25,359.0,1.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60576847
2008,31,43.0,1.0,is-not-biased,United States,Male,English,FOX,Other,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
2009,37,374.0,1.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/holocaust-survivors-ukraine-emergency-aid-nonprofit
2010,25,103.0,1.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/trial-capitol-riot-conviction-washington-guy-reffitt
2011,40,410.0,1.0,is-not-biased,India,Male,Tamil,BBC,Liberal,https://www.bbc.co.uk/news/world-europe-60626921
2012,36,351.0,1.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
2013,56,412.0,1.0,is-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/08/politics/trevor-reed-biden-texas/index.html
2014,59,85.0,1.0,is-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
2015,38,392.0,1.0,is-not-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60498965
2016,40,139.0,1.0,is-not-biased,United States,Male,English,FOX,Other,https://www.foxnews.com/us/ghislaine-maxwell-juror-falsely-answered-questionnaire-granted-immunity
2017,55,446.0,1.0,is-not-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
2018,37,225.0,1.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/sherri-papini-california-kidnapping-bail
2019,42,176.0,1.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/san-francisco-officer-terrance-stangel-verdict-dacari-spiers-boudin
2020,34,274.0,1.0,is-biased,Albania,Male,English,FOX,Independent,https://www.foxnews.com/us/philadelphia-record-homicides-chicago-murders-2022
2021,53,139.0,1.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/ghislaine-maxwell-juror-falsely-answered-questionnaire-granted-immunity
2022,29,287.0,1.0,is-not-biased,United States,Female,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60669763
2023,35,359.0,1.0,is-not-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60576847
2024,64,258.0,1.0,is-not-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/new-york-city-man-rescued-arizona-hiking
2025,47,301.0,1.0,is-biased,United States,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60576847
2026,46,153.0,1.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60624642
2027,36,487.0,1.0,is-not-biased,United States,Male,English,FOX,Conservative,https://www.foxnews.com/us/sherri-papini-california-kidnapping-bail
2028,30,105.0,1.0,is-biased,Italy,Female,Italian,BBC,Other,https://www.bbc.co.uk/news/world-us-canada-60666251
2029,26,193.0,1.0,is-not-biased,United States,Female,English,CNN,Other,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
2030,35,382.0,1.0,is-biased,Canada,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60669763
2031,44,377.0,1.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
2032,25,87.0,1.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/politics/trevor-reed-biden-texas/index.html
2033,67,171.0,1.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60666414
2034,26,202.0,1.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60624642
2035,32,478.0,1.0,is-not-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/us/sherri-papini-detention-hearing/index.html
2036,26,129.0,1.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/entertainment-arts-60660186
2037,30,86.0,1.0,is-biased,France,Female,French,FOX,Liberal,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
2038,25,461.0,1.0,is-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html
2039,70,375.0,1.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
2040,23,406.0,1.0,is-biased,India,Male,English,FOX,Liberal,https://www.foxnews.com/us/holocaust-survivors-ukraine-emergency-aid-nonprofit
2041,65,165.0,1.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60655723
2042,67,309.0,1.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60597186
2043,30,39.0,1.0,is-biased,United States,Female,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60576847
2044,41,63.0,1.0,is-not-biased,United States,Female,English,BBC,Liberal,https://www.bbc.co.uk/news/entertainment-arts-60660186
2045,36,25.0,1.0,is-biased,India,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
2046,54,334.0,1.0,is-not-biased,United States,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
2047,29,129.0,1.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/entertainment-arts-60660186
2048,44,329.0,1.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/joplin-missouri-police-officers-shot/index.html
2049,33,281.0,1.0,is-biased,United States,Female,English,FOX,Conservative,https://www.foxnews.com/us/nyc-career-criminal-slashes-man-after-freed-prior-attack
2050,20,448.0,1.0,is-not-biased,United Kingdom,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
2051,21,415.0,1.0,is-not-biased,Armenia,Female,English,FOX,Independent,https://www.foxnews.com/us/dual-russian-american-citizen-kremlin-agent-doj
2052,36,498.0,1.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/entertainment-arts-60493614
2053,30,184.0,1.0,is-biased,United States,Male,English,BBC,Liberal,https://www.bbc.co.uk/news/world-us-canada-60670105
2054,47,282.0,1.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/dc-truckers-convoy-loop-beltway-politicians-stories
2055,31,408.0,1.0,is-not-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60635930
2056,54,499.0,1.0,is-not-biased,United States,Female,English,CNN,Conservative,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
2057,27,90.0,1.0,is-not-biased,United States,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
2058,35,172.0,1.0,is-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
2059,52,387.0,1.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/san-francisco-officer-terrance-stangel-verdict-dacari-spiers-boudin
2060,24,420.0,1.0,is-not-biased,United Kingdom,Female,English,FOX,Liberal,https://www.foxnews.com/us/des-moines-iowa-high-school-shooting-murder-killed
2061,22,227.0,1.0,is-biased,United States,Male,English,CNN,Independent,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html
2062,26,158.0,1.0,is-biased,India,Female,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/sherri-papini-detention-hearing/index.html
2063,31,213.0,1.0,is-biased,United States,Female,English,FOX,Liberal,https://www.foxnews.com/us/nyc-career-criminal-slashes-man-after-freed-prior-attack
2064,37,80.0,1.0,is-not-biased,India,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/uk-60650285
2065,25,185.0,1.0,is-biased,Other,Male,English,FOX,Conservative,https://www.foxnews.com/us/holocaust-survivors-ukraine-emergency-aid-nonprofit
2066,44,124.0,1.0,is-not-biased,United States,Male,English,CNN,Liberal,https://www.cnn.com/2022/03/08/us/des-moines-iowa-school-shooting-tuesday/index.html
2067,35,352.0,1.0,is-not-biased,Venezuela,Male,English,CNN,Conservative,https://www.cnn.com/2022/03/08/health/florida-child-covid-vaccine-guidance/index.html
2068,30,229.0,1.0,is-not-biased,United States,Male,English,FOX,Other,https://www.foxnews.com/us/philadelphia-record-homicides-chicago-murders-2022
2069,28,359.0,1.0,is-biased,United States,Female,English,BBC,Conservative,https://www.bbc.co.uk/news/world-us-canada-60576847
2070,34,244.0,1.0,is-not-biased,United States,Male,English,FOX,Liberal,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
2071,33,217.0,1.0,is-biased,India,Male,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60648911
2072,40,6.0,1.0,is-biased,India,Female,English,BBC,Independent,https://www.bbc.co.uk/news/world-us-canada-60666414
2073,25,307.0,1.0,is-biased,Australia,Female,Spanish,CNN,Independent,https://www.cnn.com/2022/03/08/politics/poland-jets-ukraine-russia/index.html
2074,38,121.0,1.0,is-not-biased,Brazil,Male,Portuguese,CNN,Independent,https://www.cnn.com/2022/03/08/europe/russia-invasion-ukraine-03-08-intl/index.html
2075,28,146.0,1.0,is-not-biased,United States,Male,English,FOX,Independent,https://www.foxnews.com/us/ghislaine-maxwell-juror-calls-false-answer-questionnaire-biggest-mistake
