Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned
qwen3_4b,114,1732,0.0,95.0,0,CNN,Liberal,41,Male,1
qwen3_4b,101,888,0.0,100.0,1,BBC,Liberal,46,Male,0
qwen3_4b,179,1499,0.0,95.0,1,FOX,Liberal,40,Male,0
qwen3_4b,24,466,0.0,100.0,1,BBC,Conservative,24,Female,0
qwen3_4b,168,88,0.0,90.0,1,CNN,Conservative,30,Male,0
qwen3_4b,158,1185,0.0,100.0,1,CNN,Conservative,33,Male,0
qwen3_4b,154,889,0.0,95.0,1,CNN,Independent,25,Male,0
qwen3_4b,165,151,0.0,95.0,0,CNN,Liberal,59,Female,1
qwen3_4b,252,763,0.0,90.0,1,FOX,Independent,41,Male,0
qwen3_4b,110,1933,0.0,90.0,1,CNN,Independent,35,Male,0
qwen3_4b,150,592,0.0,90.0,1,CNN,Independent,37,Female,0
qwen3_4b,258,1500,0.0,95.0,1,FOX,Independent,28,Female,0
qwen3_4b,2,1970,0.0,100.0,1,BBC,Conservative,35,Male,0
qwen3_4b,211,593,0.0,90.0,1,FOX,Conservative,40,Male,0
qwen3_4b,240,1311,0.0,95.0,0,FOX,Liberal,54,Female,1
qwen3_4b,113,1796,0.0,90.0,1,CNN,Conservative,41,Male,0
qwen3_4b,201,89,0.0,95.0,0,FOX,Conservative,22,Female,1
qwen3_4b,179,152,0.0,95.0,1,FOX,Independent,40,Female,0
qwen3_4b,88,890,0.0,95.0,1,BBC,Conservative,55,Female,0
qwen3_4b,81,467,1.0,70.0,0,BBC,Liberal,38,Female,0
qwen3_4b,274,764,0.0,95.0,1,FOX,Conservative,25,Male,0
qwen3_4b,133,1186,0.0,90.0,1,CNN,Conservative,25,Female,0
qwen3_4b,101,1312,0.0,90.0,0,BBC,Conservative,30,Female,1
qwen3_4b,121,153,0.0,95.0,1,CNN,Liberal,53,Male,0
qwen3_4b,14,1501,0.0,100.0,1,BBC,Independent,62,Male,0
qwen3_4b,97,468,0.0,95.0,0,BBC,Independent,42,Male,1
qwen3_4b,59,1845,0.0,90.0,1,BBC,Liberal,34,Male,0
qwen3_4b,205,1797,0.0,90.0,0,FOX,Other,19,Male,1
qwen3_4b,104,90,0.0,90.0,1,BBC,Conservative,32,Male,0
qwen3_4b,127,1187,0.0,95.0,0,CNN,Independent,18,Male,1
qwen3_4b,159,765,0.0,95.0,1,CNN,Conservative,33,Male,0
qwen3_4b,233,594,0.0,90.0,1,FOX,Liberal,34,Male,0
qwen3_4b,80,1502,0.0,95.0,1,BBC,Liberal,35,Male,0
qwen3_4b,276,1798,0.0,90.0,0,FOX,Independent,42,Male,1
qwen3_4b,262,891,0.0,95.0,1,FOX,Liberal,48,Male,0
qwen3_4b,178,1313,0.0,90.0,0,FOX,Conservative,35,Male,1
qwen3_4b,190,91,0.0,95.0,1,FOX,Conservative,48,Female,0
qwen3_4b,279,469,0.0,90.0,1,FOX,Liberal,35,Male,0
qwen3_4b,156,1188,0.0,100.0,0,CNN,Conservative,34,Female,1
qwen3_4b,182,595,1.0,80.0,0,FOX,Liberal,22,Male,0
qwen3_4b,77,892,0.0,95.0,0,BBC,Conservative,33,Female,1
qwen3_4b,66,154,0.0,95.0,1,BBC,Independent,25,Male,0
qwen3_4b,123,766,0.0,95.0,0,CNN,Conservative,45,Male,1
qwen3_4b,10,1503,0.0,100.0,1,BBC,Conservative,31,Male,0
qwen3_4b,65,1314,0.0,95.0,1,BBC,Liberal,40,Male,0
qwen3_4b,51,2122,1.0,75.0,0,BBC,Liberal,30,Male,0
qwen3_4b,25,596,0.0,95.0,1,BBC,Liberal,48,Female,0
qwen3_4b,204,92,1.0,85.0,0,FOX,Liberal,41,Male,0
qwen3_4b,102,470,0.0,95.0,0,BBC,Independent,37,Male,1
qwen3_4b,205,1799,0.0,100.0,1,FOX,Liberal,41,Male,0
qwen3_4b,150,767,0.0,90.0,1,CNN,Conservative,44,Female,0
qwen3_4b,223,155,0.0,90.0,1,FOX,Conservative,20,Male,0
qwen3_4b,6,1189,0.0,95.0,1,BBC,Liberal,55,Female,0
qwen3_4b,239,1315,0.0,90.0,1,FOX,Conservative,44,Male,0
qwen3_4b,194,893,1.0,90.0,0,FOX,Conservative,48,Female,0
qwen3_4b,50,1800,0.0,95.0,0,BBC,Independent,44,Male,1
qwen3_4b,76,93,0.0,95.0,1,BBC,Liberal,45,Male,0
qwen3_4b,115,1820,0.0,95.0,0,CNN,Independent,22,Female,1
qwen3_4b,29,1504,0.0,90.0,1,BBC,Liberal,39,Male,0
qwen3_4b,268,1934,0.0,90.0,1,FOX,Liberal,56,Female,0
qwen3_4b,245,894,0.0,90.0,1,FOX,Liberal,49,Female,0
qwen3_4b,184,1316,0.0,90.0,1,FOX,Liberal,44,Male,0
qwen3_4b,31,1190,0.0,90.0,1,BBC,Other,32,Female,0
qwen3_4b,165,471,0.0,100.0,0,CNN,Conservative,39,Male,1
qwen3_4b,277,597,0.0,95.0,1,FOX,Liberal,48,Female,0
qwen3_4b,180,156,1.0,80.0,1,FOX,Conservative,43,Female,1
qwen3_4b,265,1801,0.0,90.0,0,FOX,Liberal,72,Male,1
qwen3_4b,242,1505,0.0,90.0,1,FOX,Liberal,26,Male,0
qwen3_4b,211,157,0.0,95.0,1,FOX,Independent,64,Male,0
qwen3_4b,116,1971,0.0,95.0,1,CNN,Liberal,34,Female,0
qwen3_4b,248,768,0.0,85.0,0,FOX,Independent,40,Female,1
qwen3_4b,192,598,0.0,90.0,1,FOX,Liberal,29,Female,0
qwen3_4b,208,94,0.0,85.0,0,FOX,Conservative,29,Female,1
qwen3_4b,222,472,0.0,90.0,1,FOX,Liberal,25,Male,0
qwen3_4b,113,769,0.0,90.0,1,CNN,Conservative,38,Male,0
qwen3_4b,30,1802,0.0,100.0,0,BBC,Liberal,28,Female,1
qwen3_4b,166,1191,0.0,90.0,0,CNN,Conservative,32,Male,1
qwen3_4b,160,895,0.0,95.0,1,CNN,Conservative,48,Female,0
qwen3_4b,69,1317,0.0,90.0,0,BBC,Conservative,39,Male,1
qwen3_4b,110,1846,0.0,90.0,0,CNN,Liberal,38,Male,1
qwen3_4b,75,1506,0.0,95.0,0,BBC,Conservative,36,Male,1
qwen3_4b,84,536,0.0,95.0,1,BBC,Liberal,27,Female,0
qwen3_4b,166,707,0.0,95.0,1,CNN,Independent,38,Female,0
qwen3_4b,229,95,0.0,90.0,1,FOX,Independent,44,Male,0
qwen3_4b,76,896,0.0,90.0,0,BBC,Liberal,33,Female,1
qwen3_4b,142,770,0.0,95.0,1,CNN,Conservative,25,Male,0
qwen3_4b,105,1318,0.0,95.0,1,BBC,Conservative,30,Male,0
qwen3_4b,152,221,0.0,90.0,1,CNN,Independent,40,Male,0
qwen3_4b,168,1192,0.0,90.0,1,CNN,Independent,25,Female,0
qwen3_4b,208,1507,0.0,90.0,1,FOX,Conservative,46,Male,0
qwen3_4b,99,96,0.0,90.0,1,BBC,Conservative,53,Female,0
qwen3_4b,90,222,0.0,95.0,0,BBC,Liberal,48,Male,1
qwen3_4b,205,1803,0.0,95.0,1,FOX,Other,36,Female,0
qwen3_4b,101,708,0.0,90.0,1,BBC,Liberal,48,Male,0
qwen3_4b,168,537,0.0,95.0,1,CNN,Liberal,48,Female,0
qwen3_4b,157,771,0.0,95.0,1,CNN,Conservative,33,Male,0
qwen3_4b,206,897,0.0,90.0,0,FOX,Independent,37,Female,1
qwen3_4b,195,1319,0.0,90.0,1,FOX,Conservative,42,Female,0
qwen3_4b,43,1508,0.0,90.0,1,BBC,Conservative,50,Female,0
qwen3_4b,250,1193,1.0,85.0,1,FOX,Liberal,54,Female,1
qwen3_4b,212,1804,0.0,95.0,0,FOX,Independent,36,Male,1
qwen3_4b,115,2123,0.0,95.0,0,CNN,Liberal,48,Male,1
qwen3_4b,215,1946,0.0,90.0,1,FOX,Conservative,53,Female,0
qwen3_4b,177,97,0.0,90.0,0,FOX,Liberal,37,Male,1
qwen3_4b,70,709,0.0,100.0,0,BBC,Conservative,43,Male,1
qwen3_4b,72,223,0.0,90.0,1,BBC,Conservative,39,Male,0
qwen3_4b,165,898,0.0,90.0,1,CNN,Liberal,40,Male,0
qwen3_4b,129,1509,0.0,95.0,0,CNN,Liberal,41,Female,1
qwen3_4b,256,538,0.0,90.0,1,FOX,Conservative,29,Female,0
qwen3_4b,145,1194,0.0,90.0,1,CNN,Conservative,32,Male,0
qwen3_4b,189,1320,0.0,95.0,0,FOX,Conservative,25,Male,1
qwen3_4b,29,772,0.0,95.0,0,BBC,Independent,47,Female,1
qwen3_4b,116,1805,0.0,95.0,1,CNN,Independent,33,Male,0
qwen3_4b,148,539,0.0,100.0,1,CNN,Conservative,25,Female,0
qwen3_4b,276,1821,0.0,90.0,0,FOX,Liberal,34,Female,1
qwen3_4b,110,1935,0.0,95.0,0,CNN,Liberal,36,Female,1
qwen3_4b,159,98,0.0,90.0,1,CNN,Conservative,25,Male,0
qwen3_4b,128,710,0.0,90.0,1,CNN,Liberal,44,Female,0
qwen3_4b,256,224,0.0,90.0,1,FOX,Liberal,28,Male,0
qwen3_4b,7,773,0.0,90.0,1,BBC,Conservative,32,Male,0
qwen3_4b,57,1806,0.0,100.0,0,BBC,Independent,44,Female,1
qwen3_4b,16,1195,0.0,100.0,1,BBC,Conservative,25,Male,0
qwen3_4b,284,899,0.0,95.0,1,FOX,Conservative,45,Male,0
qwen3_4b,132,1510,0.0,95.0,1,CNN,Conservative,31,Male,0
qwen3_4b,112,1321,0.0,95.0,1,CNN,Independent,30,Male,0
qwen3_4b,167,225,0.0,95.0,1,CNN,Independent,20,Female,0
qwen3_4b,111,1972,0.0,90.0,1,CNN,Liberal,48,Female,0
qwen3_4b,221,99,0.0,95.0,1,FOX,Independent,44,Male,0
qwen3_4b,7,540,0.0,100.0,1,BBC,Liberal,48,Male,0
qwen3_4b,172,900,0.0,95.0,1,CNN,Conservative,51,Female,0
qwen3_4b,114,1196,0.0,95.0,1,CNN,Independent,24,Male,0
qwen3_4b,157,711,0.0,95.0,1,CNN,Liberal,25,Female,0
qwen3_4b,76,1322,0.0,90.0,0,BBC,Conservative,36,Male,1
qwen3_4b,258,1511,0.0,95.0,1,FOX,Conservative,30,Male,0
qwen3_4b,136,100,0.0,95.0,0,CNN,Liberal,44,Male,1
qwen3_4b,193,1807,0.0,95.0,0,FOX,Conservative,61,Female,1
qwen3_4b,265,1847,0.0,95.0,1,FOX,Liberal,41,Male,0
qwen3_4b,146,712,0.0,100.0,0,CNN,Independent,26,Female,1
qwen3_4b,123,226,0.0,95.0,1,CNN,Independent,25,Male,0
qwen3_4b,21,775,0.0,90.0,1,BBC,Liberal,37,Female,0
qwen3_4b,182,541,1.0,85.0,1,FOX,Independent,29,Male,1
qwen3_4b,170,774,0.0,90.0,1,CNN,Conservative,42,Male,0
qwen3_4b,197,1197,0.0,100.0,1,FOX,Liberal,25,Female,0
qwen3_4b,110,901,0.0,95.0,1,CNN,Liberal,50,Male,0
qwen3_4b,130,1512,0.0,90.0,1,CNN,Conservative,56,Female,0
qwen3_4b,97,227,0.0,95.0,1,BBC,Conservative,25,Male,0
qwen3_4b,116,1808,0.0,95.0,1,CNN,Independent,26,Male,0
qwen3_4b,98,1323,0.0,95.0,1,BBC,Conservative,46,Female,0
qwen3_4b,106,101,0.0,90.0,0,BBC,Liberal,30,Female,1
qwen3_4b,142,542,0.0,90.0,1,CNN,Independent,27,Female,0
qwen3_4b,132,902,0.0,95.0,1,CNN,Conservative,25,Female,0
qwen3_4b,90,776,0.0,95.0,1,BBC,Liberal,56,Male,0
qwen3_4b,61,1324,0.0,90.0,0,BBC,Other,26,Male,1
qwen3_4b,277,713,0.0,95.0,1,FOX,Independent,25,Male,0
qwen3_4b,47,1809,0.0,90.0,0,BBC,Liberal,27,Male,1
qwen3_4b,182,1513,1.0,80.0,1,FOX,Conservative,25,Female,1
qwen3_4b,157,1198,0.0,95.0,1,CNN,Liberal,47,Male,0
qwen3_4b,50,1947,0.0,95.0,0,BBC,Independent,19,Other,1
qwen3_4b,156,777,0.0,95.0,1,CNN,Liberal,57,Male,0
qwen3_4b,111,543,0.0,90.0,0,CNN,Independent,46,Female,1
qwen3_4b,192,903,0.0,90.0,1,FOX,Conservative,48,Female,0
qwen3_4b,111,228,0.0,90.0,1,CNN,Conservative,31,Male,0
qwen3_4b,157,102,0.0,90.0,1,CNN,Conservative,59,Male,0
qwen3_4b,197,714,0.0,90.0,1,FOX,Liberal,31,Female,0
qwen3_4b,110,2124,0.0,90.0,0,CNN,Liberal,41,Male,1
qwen3_4b,9,1199,0.0,95.0,1,BBC,Conservative,35,Female,0
qwen3_4b,74,1514,0.0,90.0,1,BBC,Liberal,31,Female,0
qwen3_4b,265,1810,0.0,90.0,1,FOX,Conservative,35,Female,0
qwen3_4b,123,103,0.0,90.0,1,CNN,Liberal,30,Male,0
qwen3_4b,195,1936,0.0,90.0,0,FOX,Conservative,35,Female,1
qwen3_4b,128,1325,0.0,95.0,1,CNN,Liberal,46,Female,0
qwen3_4b,114,1822,0.0,95.0,0,CNN,Conservative,34,Male,1
qwen3_4b,13,229,0.0,95.0,1,BBC,Liberal,29,Female,0
qwen3_4b,123,544,0.0,95.0,1,CNN,Independent,37,Male,0
qwen3_4b,188,715,1.0,90.0,1,FOX,Independent,29,Female,1
qwen3_4b,76,778,0.0,95.0,0,BBC,Liberal,54,Male,1
qwen3_4b,263,904,0.0,100.0,0,FOX,Conservative,33,Female,1
qwen3_4b,21,1200,0.0,95.0,1,BBC,Liberal,29,Male,0
qwen3_4b,132,1515,0.0,90.0,1,CNN,Conservative,26,Female,0
qwen3_4b,268,1811,0.0,95.0,1,FOX,Liberal,34,Male,0
qwen3_4b,2,104,0.0,100.0,0,BBC,Independent,47,Male,1
qwen3_4b,115,1973,0.0,100.0,0,CNN,Independent,28,Male,1
qwen3_4b,57,230,0.0,100.0,1,BBC,Liberal,42,Female,0
qwen3_4b,213,1326,0.0,95.0,1,FOX,Liberal,25,Male,0
qwen3_4b,66,779,0.0,90.0,1,BBC,Liberal,28,Male,0
qwen3_4b,123,716,0.0,95.0,1,CNN,Conservative,25,Female,0
qwen3_4b,193,545,0.0,90.0,0,FOX,Independent,54,Female,1
qwen3_4b,133,1516,0.0,90.0,1,CNN,Independent,40,Male,0
qwen3_4b,110,1812,0.0,90.0,0,CNN,Conservative,52,Male,1
qwen3_4b,22,1327,0.0,95.0,1,BBC,Independent,26,Male,0
qwen3_4b,279,1201,0.0,90.0,1,FOX,Liberal,37,Female,0
qwen3_4b,115,231,0.0,95.0,1,CNN,Liberal,27,Female,0
qwen3_4b,233,905,0.0,90.0,1,FOX,Conservative,30,Male,0
qwen3_4b,192,1848,0.0,95.0,1,FOX,Liberal,28,Male,0
qwen3_4b,33,717,0.0,90.0,1,BBC,Independent,23,Male,0
qwen3_4b,268,546,0.0,95.0,1,FOX,Conservative,32,Male,0
qwen3_4b,59,105,0.0,95.0,1,BBC,Conservative,32,Female,0
qwen3_4b,7,1202,0.0,95.0,0,BBC,Independent,25,Male,1
qwen3_4b,194,780,0.0,80.0,0,FOX,Independent,30,Male,1
qwen3_4b,280,906,0.0,95.0,0,FOX,Liberal,44,Male,1
qwen3_4b,192,1813,0.0,90.0,0,FOX,Conservative,33,Male,1
qwen3_4b,187,106,0.0,90.0,0,FOX,Liberal,25,Female,1
qwen3_4b,165,232,0.0,100.0,1,CNN,Liberal,36,Female,0
qwen3_4b,283,1328,0.0,90.0,1,FOX,Liberal,22,Male,0
qwen3_4b,236,1517,0.0,90.0,0,FOX,Conservative,31,Male,1
qwen3_4b,238,907,0.0,95.0,1,FOX,Liberal,28,Male,0
qwen3_4b,116,547,0.0,95.0,1,CNN,Liberal,42,Female,0
qwen3_4b,203,1203,0.0,95.0,0,FOX,Conservative,31,Male,1
qwen3_4b,90,1329,0.0,95.0,0,BBC,Independent,33,Female,1
qwen3_4b,119,781,0.0,90.0,1,CNN,Liberal,27,Male,0
qwen3_4b,115,1948,0.0,95.0,0,CNN,Liberal,33,Male,1
qwen3_4b,104,718,0.0,85.0,1,BBC,Liberal,29,Male,0
qwen3_4b,195,1814,0.0,90.0,0,FOX,Conservative,37,Female,1
qwen3_4b,208,1518,1.0,75.0,1,FOX,Conservative,48,Male,1
qwen3_4b,69,107,0.0,95.0,0,BBC,Independent,32,Female,1
qwen3_4b,271,233,0.0,95.0,1,FOX,Independent,24,Male,0
qwen3_4b,193,2125,0.0,90.0,0,FOX,Other,30,Female,1
qwen3_4b,101,719,0.0,95.0,1,BBC,Independent,25,Male,0
qwen3_4b,203,908,0.0,100.0,1,FOX,Other,46,Female,0
qwen3_4b,272,548,0.0,90.0,0,FOX,Independent,19,Male,1
qwen3_4b,169,1204,0.0,100.0,1,CNN,Liberal,30,Male,0
qwen3_4b,80,782,0.0,95.0,1,BBC,Liberal,40,Female,0
qwen3_4b,265,1815,0.0,95.0,0,FOX,Independent,27,Male,1
qwen3_4b,128,108,0.0,100.0,0,CNN,Conservative,36,Male,1
qwen3_4b,16,1937,0.0,90.0,1,BBC,Liberal,31,Female,0
qwen3_4b,284,1330,0.0,90.0,1,FOX,Liberal,40,Male,0
qwen3_4b,27,1823,0.0,95.0,0,BBC,Liberal,71,Male,1
qwen3_4b,136,1519,0.0,90.0,1,CNN,Conservative,25,Female,0
qwen3_4b,210,720,0.0,95.0,0,FOX,Independent,38,Male,1
qwen3_4b,36,549,0.0,95.0,0,BBC,Liberal,34,Female,1
qwen3_4b,158,909,0.0,100.0,0,CNN,Conservative,61,Female,1
qwen3_4b,157,783,0.0,95.0,1,CNN,Liberal,56,Female,0
qwen3_4b,34,1331,0.0,95.0,1,BBC,Liberal,32,Female,0
qwen3_4b,89,234,0.0,90.0,1,BBC,Independent,27,Male,0
qwen3_4b,54,1205,0.0,80.0,1,BBC,Liberal,48,Female,0
qwen3_4b,14,1520,0.0,90.0,0,BBC,Liberal,44,Male,1
qwen3_4b,45,1974,0.0,90.0,0,BBC,Independent,30,Male,1
qwen3_4b,105,550,0.0,95.0,1,BBC,Conservative,48,Female,0
qwen3_4b,81,235,0.0,90.0,1,BBC,Liberal,46,Male,0
qwen3_4b,230,784,0.0,90.0,1,FOX,Conservative,40,Female,0
qwen3_4b,143,721,0.0,90.0,1,CNN,Independent,25,Male,0
qwen3_4b,13,109,0.0,90.0,0,BBC,Independent,51,Male,1
qwen3_4b,222,1816,0.0,90.0,1,FOX,Conservative,31,Male,0
qwen3_4b,33,910,0.0,95.0,1,BBC,Liberal,36,Female,0
qwen3_4b,136,1521,0.0,95.0,1,CNN,Independent,29,Female,0
qwen3_4b,111,1817,0.0,95.0,0,CNN,Liberal,35,Male,1
qwen3_4b,7,110,0.0,90.0,1,BBC,Conservative,34,Male,0
qwen3_4b,40,1332,0.0,95.0,1,BBC,Liberal,53,Male,0
qwen3_4b,193,1849,0.0,95.0,1,FOX,Independent,62,Male,0
qwen3_4b,6,551,0.0,95.0,1,BBC,Conservative,48,Female,0
qwen3_4b,252,1206,0.0,100.0,0,FOX,Liberal,32,Male,1
qwen3_4b,105,785,0.0,90.0,0,BBC,Conservative,37,Female,1
qwen3_4b,204,236,0.0,90.0,1,FOX,Other,36,Male,0
qwen3_4b,129,1522,0.0,95.0,0,CNN,Liberal,68,Male,1
qwen3_4b,278,722,0.0,95.0,1,FOX,Conservative,28,Male,0
qwen3_4b,122,911,0.0,90.0,1,CNN,Liberal,27,Female,0
qwen3_4b,265,1818,0.0,95.0,0,FOX,Liberal,35,Male,1
qwen3_4b,50,1333,0.0,90.0,0,BBC,Independent,60,Female,1
qwen3_4b,207,1207,0.0,80.0,1,FOX,Liberal,36,Female,0
qwen3_4b,160,111,0.0,95.0,1,CNN,Conservative,45,Male,0
qwen3_4b,172,786,0.0,100.0,0,CNN,Independent,28,Female,1
qwen3_4b,120,912,0.0,90.0,0,CNN,Liberal,31,Female,1
qwen3_4b,133,237,0.0,95.0,1,CNN,Liberal,30,Female,0
qwen3_4b,129,1208,0.0,95.0,1,CNN,Liberal,61,Female,0
qwen3_4b,244,723,0.0,95.0,1,FOX,Liberal,32,Male,0
qwen3_4b,145,1334,0.0,90.0,1,CNN,Conservative,42,Male,0
qwen3_4b,246,552,0.0,90.0,1,FOX,Liberal,25,Female,0
qwen3_4b,238,1949,0.0,95.0,0,FOX,Independent,27,Male,1
qwen3_4b,133,1523,0.0,90.0,1,CNN,Conservative,45,Male,0
qwen3_4b,45,1819,0.0,90.0,1,BBC,Liberal,43,Male,0
qwen3_4b,114,2126,0.0,90.0,0,CNN,Liberal,30,Male,1
qwen3_4b,115,1824,0.0,95.0,1,CNN,Conservative,28,Female,0
r1-1776_latest,203,28,0.0,90.0,0,FOX,Liberal,23,Female,1
r1-1776_latest,77,218,0.0,90.0,1,BBC,Liberal,39,Female,0
r1-1776_latest,11,974,0.0,80.0,0,BBC,Other,49,Female,1
r1-1776_latest,265,533,1.0,90.0,1,FOX,Conservative,26,Male,1
r1-1776_latest,276,1793,1.0,80.0,0,FOX,Liberal,25,Female,0
r1-1776_latest,192,2108,1.0,80.0,0,FOX,Liberal,40,Male,0
r1-1776_latest,147,1163,0.0,90.0,1,CNN,Liberal,55,Male,0
r1-1776_latest,115,29,0.0,90.0,0,CNN,Independent,44,Female,1
r1-1776_latest,119,1673,1.0,80.0,1,CNN,Conservative,47,Female,1
r1-1776_latest,20,1358,0.0,80.0,1,BBC,Independent,23,Male,0
r1-1776_latest,122,1674,1.0,80.0,1,CNN,Conservative,69,Male,1
r1-1776_latest,233,1359,1.0,80.0,0,FOX,Conservative,61,Female,0
r1-1776_latest,59,1360,1.0,70.0,1,BBC,Conservative,57,Male,1
r1-1776_latest,122,1675,1.0,80.0,1,CNN,Liberal,43,Female,1
r1-1776_latest,78,1361,0.0,80.0,1,BBC,Conservative,24,Female,0
r1-1776_latest,87,1362,1.0,80.0,1,BBC,Conservative,34,Male,1
r1-1776_latest,118,1676,0.0,80.0,1,CNN,Liberal,42,Male,0
r1-1776_latest,262,1677,1.0,70.0,0,FOX,Liberal,32,Male,0
r1-1776_latest,157,1363,0.0,80.0,0,CNN,Independent,19,Male,1
r1-1776_latest,66,1678,0.0,80.0,1,BBC,Liberal,35,Male,0
r1-1776_latest,147,1364,0.0,90.0,1,CNN,Liberal,32,Male,0
r1-1776_latest,192,1679,1.0,80.0,0,FOX,Other,44,Female,0
r1-1776_latest,268,1680,1.0,80.0,0,FOX,Liberal,37,Female,0
r1-1776_latest,174,1365,0.0,90.0,1,FOX,Conservative,40,Male,0
r1-1776_latest,245,1366,1.0,90.0,0,FOX,Independent,40,Female,0
r1-1776_latest,110,1681,1.0,80.0,1,CNN,Conservative,28,Female,1
r1-1776_latest,278,1682,1.0,80.0,1,FOX,Conservative,39,Male,1
r1-1776_latest,7,1367,0.0,80.0,1,BBC,Conservative,36,Male,0
r1-1776_latest,51,1683,1.0,90.0,1,BBC,Conservative,30,Female,1
r1-1776_latest,128,1368,0.0,90.0,0,CNN,Liberal,45,Male,1
r1-1776_latest,19,1684,0.0,90.0,0,BBC,Independent,41,Male,1
r1-1776_latest,74,1369,1.0,70.0,1,BBC,Independent,26,Male,1
r1-1776_latest,154,1370,0.0,90.0,1,CNN,Liberal,48,Female,0
r1-1776_latest,192,1685,1.0,80.0,0,FOX,Conservative,66,Female,0
r1-1776_latest,184,1371,0.0,90.0,1,FOX,Conservative,59,Male,0
r1-1776_latest,52,1686,0.0,90.0,1,BBC,Independent,29,Male,0
r1-1776_latest,145,1372,1.0,80.0,1,CNN,Liberal,47,Male,1
r1-1776_latest,284,1373,1.0,90.0,1,FOX,Conservative,30,Male,1
r1-1776_latest,110,1687,1.0,80.0,1,CNN,Independent,34,Male,1
r1-1776_latest,114,1688,0.0,90.0,1,CNN,Independent,25,Male,0
r1-1776_latest,76,1374,1.0,70.0,0,BBC,Liberal,33,Male,0
r1-1776_latest,58,1689,0.0,90.0,0,BBC,Conservative,52,Female,1
r1-1776_latest,185,1375,1.0,80.0,0,FOX,Liberal,66,Female,0
r1-1776_latest,110,1690,1.0,80.0,1,CNN,Liberal,25,Female,1
r1-1776_latest,137,1376,0.0,90.0,0,CNN,Independent,51,Female,1
r1-1776_latest,205,1691,0.0,90.0,1,FOX,Independent,57,Female,0
r1-1776_latest,152,1377,1.0,90.0,1,CNN,Liberal,35,Male,1
r1-1776_latest,211,1692,1.0,80.0,1,FOX,Independent,23,Male,1
r1-1776_latest,157,1378,0.0,80.0,1,CNN,Liberal,25,Male,0
r1-1776_latest,110,1693,1.0,80.0,0,CNN,Liberal,66,Female,0
r1-1776_latest,267,1379,0.0,90.0,0,FOX,Independent,39,Male,1
r1-1776_latest,114,1694,0.0,90.0,0,CNN,Independent,21,Male,1
r1-1776_latest,159,1380,1.0,80.0,1,CNN,Conservative,31,Male,1
r1-1776_latest,192,1695,1.0,80.0,0,FOX,Independent,70,Female,0
r1-1776_latest,104,1381,1.0,70.0,1,BBC,Independent,25,Female,1
r1-1776_latest,265,1696,1.0,90.0,0,FOX,Liberal,27,Female,0
r1-1776_latest,2,1382,0.0,90.0,1,BBC,Independent,21,Male,0
r1-1776_latest,192,1697,1.0,80.0,1,FOX,Liberal,48,Female,1
r1-1776_latest,169,1383,1.0,80.0,1,CNN,Conservative,42,Male,1
r1-1776_latest,211,1698,1.0,80.0,1,FOX,Independent,25,Female,1
r1-1776_latest,37,1384,0.0,80.0,0,BBC,Liberal,30,Female,1
r1-1776_latest,230,1385,0.0,90.0,1,FOX,Independent,35,Female,0
r1-1776_latest,50,1699,1.0,80.0,0,BBC,Liberal,22,Female,0
r1-1776_latest,184,1386,0.0,90.0,0,FOX,Conservative,26,Female,1
r1-1776_latest,110,1700,1.0,80.0,1,CNN,Independent,36,Male,1
r1-1776_latest,95,1387,1.0,70.0,1,BBC,Independent,32,Male,1
r1-1776_latest,58,1701,0.0,90.0,1,BBC,Liberal,default,Female,0
r1-1776_latest,112,1702,0.0,80.0,0,CNN,Independent,44,Male,1
r1-1776_latest,230,1388,0.0,90.0,0,FOX,Conservative,70,Male,1
r1-1776_latest,193,1703,0.0,90.0,0,FOX,Conservative,34,Male,1
r1-1776_latest,174,1389,0.0,90.0,1,FOX,Conservative,35,Male,0
r1-1776_latest,111,1704,1.0,80.0,1,CNN,Liberal,25,Male,1
r1-1776_latest,48,1705,1.0,80.0,1,BBC,Liberal,30,Female,1
r1-1776_latest,278,1390,1.0,80.0,1,FOX,Independent,45,Female,1
r1-1776_latest,162,1391,1.0,80.0,0,CNN,Liberal,70,Female,0
r1-1776_latest,116,1706,1.0,80.0,1,CNN,Independent,33,Male,1
r1-1776_latest,121,1392,0.0,90.0,1,CNN,Conservative,45,Male,0
r1-1776_latest,195,1707,1.0,80.0,1,FOX,Liberal,43,Female,1
r1-1776_latest,67,1393,0.0,80.0,1,BBC,Liberal,57,Male,0
r1-1776_latest,59,1708,1.0,70.0,1,BBC,Conservative,37,Female,1
r1-1776_latest,111,1709,1.0,80.0,0,CNN,Other,43,Male,0
r1-1776_latest,89,1394,0.0,80.0,1,BBC,Liberal,26,Female,0
r1-1776_latest,116,1710,1.0,80.0,1,CNN,Liberal,30,Male,1
r1-1776_latest,131,1395,1.0,85.0,1,CNN,Conservative,25,Male,1
r1-1776_latest,2,1396,0.0,90.0,1,BBC,Conservative,30,Male,0
r1-1776_latest,41,1397,1.0,80.0,0,BBC,default,24,Male,0
r1-1776_latest,195,1711,1.0,80.0,1,FOX,Liberal,43,Female,1
r1-1776_latest,50,1712,1.0,80.0,0,BBC,Liberal,42,Male,0
r1-1776_latest,211,1398,1.0,80.0,1,FOX,Conservative,34,Male,1
r1-1776_latest,205,1713,0.0,90.0,1,FOX,Liberal,30,Male,0
