article_id,index,llm_assessment,llm_confidence,llm_label,Model,Prompt,human_label,source,politics,age,gender
130,1335,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,57,Female
139,391,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,43,Female
167,1021,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,44,Male
279,1336,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,60,Male
184,392,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,37,Female
20,1337,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,41,Male
122,1022,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,35,Female
121,393,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,21,Female
195,1023,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,29,Male
114,394,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,22,Female
179,1338,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,39,Female
151,1024,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Female
105,1339,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,30,Female
135,395,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,28,Female
9,1025,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,28,Female
186,1340,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,30,Male
281,1026,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,37,Male
263,396,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,29,Female
230,397,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,25,Female
210,1341,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Independent,31,Female
161,1027,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,35,Female
235,1342,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,38,Male
86,1028,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,22,Female
20,398,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,31,Male
22,1343,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,28,Female
23,399,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,26,Male
77,1029,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,31,Male
140,1344,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,22,Female
273,400,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,35,Male
237,1030,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,41,Female
169,1345,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,39,Male
280,401,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Independent,22,Male
205,1031,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,44,Male
166,1346,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,40,Male
265,402,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,48,Male
275,1032,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,29,Male
148,1347,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,45,Female
206,403,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,46,Male
162,1033,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,34,Male
234,404,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,41,Female
112,1348,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,25,Male
145,1034,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,33,Male
151,1349,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,34,Male
18,405,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,37,Female
132,1035,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Other,32,Female
203,1350,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,27,Female
194,406,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Independent,31,Male
101,1036,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,34,Male
132,407,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Independent,26,Female
134,1351,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,30,Female
159,1037,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,25,Male
81,1352,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,34,Male
158,408,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Other,32,Female
244,1038,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,61,Female
11,1353,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,34,Male
127,409,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,40,Female
119,1039,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,30,Male
115,1354,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,25,Female
79,1040,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,30,Male
123,410,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,38,Female
95,1355,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,30,Female
175,411,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,56,Female
115,1041,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,31,Male
89,1356,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Other,62,Female
118,412,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Female
22,1042,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,31,Male
10,1357,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,20,Male
151,413,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Female
157,1043,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,31,Male
20,1358,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Independent,23,Male
76,414,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,46,Male
180,1044,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Independent,50,Male
233,1359,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,61,Female
197,415,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,30,Female
122,1045,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,51,Female
59,1360,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,57,Male
258,1046,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,36,Female
266,416,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,38,Female
78,1361,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,24,Female
99,417,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Other,69,Female
87,1362,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,34,Male
143,1047,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,27,Male
3,418,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Liberal,25,Male
265,1048,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,32,Male
157,1363,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,19,Male
144,419,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,46,Male
151,1049,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,26,Female
147,1364,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,32,Male
156,420,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,63,Female
174,1365,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,40,Male
204,1050,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,30,Male
139,421,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,37,Female
153,1051,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,21,Female
245,1366,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Independent,40,Female
277,1052,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,35,Female
233,422,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,43,Female
7,1367,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,36,Male
200,423,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,24,Male
92,1053,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Conservative,23,Female
128,1368,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,45,Male
22,1054,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,50,Female
62,424,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,53,Male
74,1369,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,26,Male
146,425,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,48,Female
154,1370,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Female
142,1055,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Conservative,34,Female
208,1056,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,27,Female
22,426,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Independent,34,Female
184,1371,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,59,Male
130,427,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,48,Female
262,1057,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,23,Female
145,1372,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,47,Male
161,428,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,32,Female
284,1373,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,30,Male
59,1058,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,32,Male
110,1059,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Independent,30,Male
134,429,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,26,Female
212,430,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Independent,31,Male
76,1374,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,0,BBC,Liberal,33,Male
210,1060,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Conservative,69,Female
185,1375,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Liberal,66,Female
182,431,is-biased,70.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,25,Male
147,1061,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,42,Male
137,1376,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Independent,51,Female
242,432,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Liberal,40,Male
237,1062,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,FOX,Conservative,58,Male
152,1377,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,35,Male
57,433,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,BBC,Conservative,25,Male
157,1378,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,25,Male
152,1063,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,67,Female
22,1064,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,BBC,Conservative,28,Male
110,434,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,53,Female
267,1379,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,0,FOX,Independent,39,Male
151,435,is-not-biased,90.0,0.0,r1-1776_latest,politics_demographic,1,CNN,Liberal,48,Male
40,1065,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,1,BBC,Independent,41,Female
159,1380,is-biased,90.0,1.0,r1-1776_latest,politics_demographic,1,CNN,Conservative,31,Male
118,184,is-not-biased,80.0,0.0,r1-1776_latest,politics_demographic,0,CNN,Liberal,28,Male
285,751,is-biased,80.0,1.0,r1-1776_latest,politics_demographic,0,FOX,Independent,43,Male
63,374,is-biased,75.0,1.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Other,55,Male
136,500,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,CNN,Independent,65,Male
241,689,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,40,Female
137,1004,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Independent,26,Male
250,1193,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,54,Female
130,1571,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Conservative,30,Female
42,1760,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,22,Male
27,1823,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Liberal,71,Male
114,2075,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,31,Female
125,375,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,25,Male
154,501,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,25,Male
86,690,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,25,Male
169,1005,is-not-biased,85.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,36,Female
145,1194,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Conservative,32,Male
208,1572,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,25,Female
26,1761,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,50,Female
115,1824,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Conservative,28,Female
193,2076,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Independent,21,Male
9,376,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,30,Female
284,502,is-biased,85.0,1.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,62,Female
219,691,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Independent,53,Female
0,1006,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Liberal,59,Male
16,1195,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,25,Male
136,1573,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Conservative,55,Female
238,1762,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,80,Male
13,1825,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Liberal,56,Female
215,2077,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Liberal,76,Female
230,377,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,70,Male
173,503,is-biased,75.0,1.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Other,26,Male
244,692,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,36,Female
266,1007,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,38,Female
114,1196,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Independent,24,Male
133,1574,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Conservative,26,Female
192,1763,is-not-biased,78.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,46,Female
51,1826,is-biased,85.0,1.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Independent,20,Male
193,2078,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Independent,28,Male
162,378,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,30,Male
208,504,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Conservative,28,Female
183,693,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,30,Male
95,1008,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Liberal,44,Female
197,1197,is-biased,85.0,1.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,25,Female
246,1575,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Independent,29,Male
51,1764,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,48,Female
0,1827,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,40,Male
259,2079,is-biased,85.0,1.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,31,Male
65,379,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,52,Male
109,505,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,40,Male
28,694,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,46,Male
112,1009,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,36,Female
157,1198,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,47,Male
242,1576,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Conservative,40,Female
116,1765,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Independent,34,Male
116,1828,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Liberal,52,Female
37,2080,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,25,Female
78,380,is-not-biased,85.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,36,Male
223,506,is-not-biased,85.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Independent,29,Male
240,695,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Liberal,37,Female
16,1010,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Liberal,31,Male
9,1199,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,35,Female
79,1577,is-not-biased,100.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,25,Male
55,1766,is-not-biased,100.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Liberal,50,Male
205,1829,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Liberal,32,Female
222,2081,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Independent,31,Male
88,381,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,33,Male
225,507,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Other,30,Male
49,696,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,30,Male
94,1011,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Independent,45,Female
21,1200,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Liberal,29,Male
267,1578,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,33,Male
192,1767,is-not-biased,78.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Conservative,36,Female
205,1830,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Independent,25,Female
61,2082,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,BBC,Conservative,45,Male
198,382,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Liberal,36,Male
225,508,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,0,FOX,Liberal,77,Female
142,697,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,CNN,Conservative,32,Male
101,1012,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,BBC,Conservative,25,Male
279,1201,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,source_demographic,1,FOX,Liberal,37,Female
